ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
5566,127,44,25-06-2019,6,1000032673,Katharine Harms,12/11/1979,WA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,114
5567,154,22,02/12/19,10,1000032739,Jill Matthias,1/12/1976,WA,VEGETABLES,CUT VEGETABLES,SWEET CORN SHELLED,20,200
5568,499,140,18-11-2019,2,1000033133,Michael Chen,30-05-1962,QLD,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,20
5569,52,6,01/02/19,6,1000032598,Harold Ryan,30-06-1956,NSW,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,288
5570,202,158,28-11-2019,5,1000032835,Carlos Daly,1/2/1938,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL TOFFEE 156.4 GM,50,250
5571,411,73,07/08/19,5,1000033045,Charles Crestani,4/9/1954,VIC,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,195
5572,97,170,21-08-2019,7,1000032643,Khloe Miller,2/1/1976,SA,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,350
5573,133,53,06/06/19,1,1000032680,Ryan Akin,11/6/1983,WA,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,32
5574,181,54,15-02-2019,2,1000032788,Eleni McCrary,19-06-1958,VIC,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,64
5575,276,95,24-09-2019,6,1000032909,John Murray,16-09-1954,WA,FRUITS,IMPORTED_FRUITS,baby kiwi,89,534
5576,170,31,21-06-2019,4,1000032771,Daniel Raglin,7/8/1977,VIC,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,476
5577,224,60,06/03/19,9,1000032857,Hunter Lopez,30-04-1960,WA,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,441
5578,1,29,27-11-2019,5,1000032547,Rick Hansen,15-09-1984,QLD,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,745
5579,216,90,02/03/19,7,1000032849,Kelly Collister,6/7/1970,WA,FRUITS,CITRUS_FRUITS,sweet Tamarind(250gm),89,623
5580,500,113,23-09-2019,5,1000033134,Pauline Webber,26-11-1974,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,100
5581,453,37,26-06-2019,6,1000033087,Matt Collins,22-02-1988,QLD,VEGETABLES,LEAFY VEGETABLES,CURRY LEAVES,5,30
5582,233,53,12/09/19,3,1000032866,Speros Goranitis,11/5/1966,SA,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,96
5583,194,177,05/03/19,4,1000032821,Tamara Willingham,30-09-1957,QLD,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,900
5584,388,6,03/02/19,7,1000033022,Brendan Murry,12/9/1958,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,336
5585,91,25,09/03/19,3,1000032637,Natalie Fritzler,18-05-1968,NT,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,357
5586,138,97,24-06-2019,6,1000032694,Karen Daniels,5/3/1978,WA,FRUITS,IMPORTED_FRUITS,imported green pears,229,1374
5587,16,60,17-04-2019,9,1000032562,Thomas Boland,10/1/1952,VIC,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,441
5588,127,74,26-07-2019,10,1000032673,Katharine Harms,12/11/1979,WA,FRUITS,APPLE,granny smith,259,2590
5589,507,132,25-06-2019,4,1000033141,Lena Radford,27-11-1943,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,60
5590,142,93,17-06-2019,3,1000032708,Liz Carlisle,15-02-1949,WA,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,117
5591,115,73,20-10-2019,9,1000032661,Toby Carlisle,1/10/1939,SA,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,351
5592,330,76,19-10-2019,3,1000032963,Eric Murdock,3/3/1944,WA,FRUITS,APPLE,red delicious,159,477
5593,261,91,07/06/19,1,1000032894,Beth Paige,6/5/1974,WA,FRUITS,CITRUS_FRUITS,white guava,59,59
5594,430,110,13-10-2019,9,1000033064,Cari MacIntyre,22-02-1933,QLD,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,288
5595,345,55,16-08-2019,7,1000032978,Caroline Jumper,20-09-1963,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,224
5596,589,100,28-12-2019,2,1000033223,Steve Carroll,20-12-1932,QLD,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,398
5597,163,9,19-02-2019,7,1000032762,Alice McCarthy,2/9/1946,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI GREEN (HARI MIRCH),59,413
5598,571,113,07/03/19,2,1000033205,MaryBeth Skach,7/8/1935,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,40
5599,497,16,13-03-2019,7,1000033131,Cathy Hwang,5/2/1961,QLD,VEGETABLES,CUCUMBER AND GOURDS,BOTTLE GOURD (LAUKI),18,126
5600,477,32,24-05-2019,5,1000033111,Richard Bierner,6/6/1943,QLD,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,995
5601,55,125,25-11-2019,9,1000032601,Fred Hopkins,23-07-1975,SA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,180
5602,135,125,05/10/19,8,1000032683,Roland Fjeld,25-12-1951,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,160
5603,561,42,25-09-2019,8,1000033195,John Lucas,3/3/1952,WA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,120
5604,426,71,11/11/19,8,1000033060,Daniel Lacy,30-01-1964,QLD,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,552
5605,260,137,02/03/19,2,1000032893,Harry Marie,11/1/1953,SA,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM MANGO CANDY 135 GM,100,200
5606,339,117,03/02/19,8,1000032972,Brian Derr,19-10-1960,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE STRAWBERRY JUZT JELLY 62.9 GM,20,160
5607,377,27,23-09-2019,10,1000033011,Susan Vittorini,15-06-1976,WA,VEGETABLES,EXOTIC VEGETABLES,CHERRY TOMATO PACK,30,300
5608,370,14,08/05/19,6,1000033004,Candace McMahon,24-10-1967,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON GRASS,25,150
5609,58,35,27-12-2019,5,1000032604,Patrick O'Brill,28-01-1962,VIC,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,50
5610,283,157,01/10/19,4,1000032916,Nora Pelletier,21-09-1974,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,200
5611,94,40,05/09/19,10,1000032640,Henry MacAllister,19-06-1993,SA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,150
5612,294,120,03/09/19,9,1000032927,Craig Molinari,19-02-1937,WA,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,270
5613,280,68,20-06-2019,9,1000032913,Corey Catlett,8/1/1945,WA,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,261
5614,26,75,14-11-2019,5,1000032572,Phillip Breyer,1/10/1970,NSW,FRUITS,APPLE,kinnaur,149,745
5615,176,104,22-05-2019,9,1000032779,Rob Beeghly,20-09-1959,WA,FRUITS,SEASONAL FRUITS,custard apple,139,1251
5616,104,5,12/01/19,10,1000032650,Sarah Brown,7/4/1954,SA,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,380
5617,542,33,05/12/19,6,1000033176,George Zrebassa,21-08-1929,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,594
5618,574,32,28-10-2019,5,1000033208,Gene McClure,14-08-1949,QLD,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,995
5619,491,120,10/11/19,5,1000033125,Sean Wendt,20-06-1940,NSW,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,150
5620,577,24,16-09-2019,10,1000033211,Doug Bickford,21-02-1939,QLD,VEGETABLES,EXOTIC VEGETABLES,BABYCORN,19,190
5621,304,146,06/03/19,5,1000032937,Melanie Seite,20-05-1964,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDIES JAR (PACK OF 50),50,250
5622,392,116,19-01-2019,4,1000033026,Arthur Gainer,11/11/1959,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,120
5623,67,105,08/03/19,10,1000032613,Evan Minnotte,29-11-1989,NSW,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,1890
5624,25,168,18-06-2019,1,1000032571,Valerie Dominguez,2/3/1953,VIC,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,50
5625,172,127,22-08-2019,6,1000032773,Nathan Mautz,4/4/1972,VIC,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO RAW MANGO PULPY FRUIT CHEWS 150 GM,49,294
5626,37,163,15-10-2019,10,1000032583,Grant Thornton,12/8/1987,NSW,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,500
5627,369,93,19-09-2019,1,1000033002,Lynn Smith,21-05-1967,WA,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,39
5628,596,159,08/06/19,1,1000033230,Sanjit Engle,16-06-1971,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,50
5629,125,103,04/03/19,2,1000032671,Sean Braxton,12/4/1979,SA,FRUITS,SEASONAL FRUITS,amarphal,249,498
5630,594,57,17-07-2019,7,1000033228,Patrick Ryan,10/11/1946,SA,VEGETABLES,south_Vegetables,raw banana(kaccha kela),79,553
5631,587,71,08/04/19,8,1000033221,Pamela Coakley,14-12-1969,QLD,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,552
5632,294,126,17-04-2019,6,1000032927,Craig Molinari,19-02-1937,WA,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,690
5633,152,13,23-01-2019,9,1000032736,Tom Ashbrook,6/1/1971,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,531
5634,393,170,10/11/19,7,1000033027,Astrea Jones,8/11/1977,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE KISMI TOFFEE 314 GM,50,350
5635,521,67,02/11/19,5,1000033155,Joe Elijah,6/2/1946,QLD,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,280
5636,172,165,18-12-2019,1,1000032773,Nathan Mautz,4/4/1972,VIC,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,69
5637,597,84,28-11-2019,1,1000033231,Julia Barnett,22-05-1952,SA,FRUITS,CITRUS_FRUITS,jujube(ber),35,35
5638,581,131,12/03/19,6,1000033215,Eric Hoffmann,23-11-1935,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,90
5639,286,111,11/12/19,7,1000032919,Christina DeMoss,2/10/1971,WA,FRUITS,SEASONAL FRUITS,pomigranate kesar,99,693
5640,115,149,04/05/19,10,1000032661,Toby Carlisle,1/10/1939,SA,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,1000
5641,257,135,17-06-2019,6,1000032890,Ken Brennan,1/3/1946,WA,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,330
5642,153,156,21-06-2019,10,1000032737,Yoseph Carroll,12/5/1980,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,200
5643,517,112,09/01/19,1,1000033151,Tim Taslimi,5/12/1972,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,20
5644,442,168,09/06/19,9,1000033076,Christina Anderson,5/11/1939,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,450
5645,351,145,24-07-2019,9,1000032984,Brenda Bowman,3/6/1961,WA,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,675
5646,72,20,16-04-2019,4,1000032618,Laura Armstrong,13-05-1974,NSW,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,176
5647,17,6,19-11-2019,6,1000032563,Patrick Jones,10/7/1965,QLD,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,288
5648,564,98,18-01-2019,5,1000033198,Thea Hendricks,21-11-1940,QLD,FRUITS,IMPORTED_FRUITS,imported kiwi eaches,39,195
5649,58,96,25-08-2019,7,1000032604,Patrick O'Brill,28-01-1962,VIC,FRUITS,IMPORTED_FRUITS,dragon fruit,65,455
5650,462,125,13-06-2019,3,1000033096,Anthony Rawles,16-08-1968,QLD,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,60
5651,459,87,19-12-2019,5,1000033093,Ralph Ritter,18-03-1951,QLD,FRUITS,CITRUS_FRUITS,papaya,42,210
5652,147,82,15-09-2019,6,1000032724,Becky Pak,20-05-1982,WA,FRUITS,BANANA,yellaki,85,510
5653,294,7,08/07/19,10,1000032927,Craig Molinari,19-02-1937,WA,VEGETABLES,BRINJAL,PURPLE STRIPED BRINJAL (BAINGAN DHARIDAR),48,480
5654,346,12,27-09-2019,1,1000032979,Sally Hughsby,25-06-1939,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,229
5655,105,5,15-03-2019,10,1000032651,Erin Mull,24-08-1972,NSW,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,380
5656,432,52,24-02-2019,1,1000033066,Maria Etezadi,2/9/1942,QLD,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,49
5657,338,16,16-02-2019,7,1000032971,Mark Cousins,26-03-1971,WA,VEGETABLES,CUCUMBER AND GOURDS,BOTTLE GOURD (LAUKI),18,126
5658,190,32,20-12-2019,9,1000032810,Anne Pryor,27-02-1983,WA,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,1791
5659,112,41,01/03/19,4,1000032658,Don Weiss,12/2/1940,SA,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,40
5660,12,102,23-10-2019,9,1000032558,Magdelene Morse,17-02-1956,VIC,FRUITS,MELONS,water melon(2.5kg),85,765
5661,517,175,27-12-2019,2,1000033151,Tim Taslimi,5/12/1972,QLD,CHOCOLATES AND SWEETS,CANDIES,RINDA PUDDING CUP JELLY 80 GM (PACK OF 6),139,278
5662,30,148,04/03/19,5,1000032576,Rick Reed,14-12-1966,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,500
5663,232,61,21-04-2019,9,1000032865,Annie Thurman,21-04-1931,SA,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,612
5664,317,166,18-09-2019,2,1000032950,Sarah Jordon,9/6/1966,WA,CHOCOLATES AND SWEETS,CANDIES,MALA'S LITCHI MELTIES 300 GM,69,138
5665,148,11,23-12-2019,9,1000032725,Andrew Allen,14-06-1976,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,891
5666,548,125,25-06-2019,10,1000033182,Alyssa Crouse,1/12/1960,QLD,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,200
5667,592,167,10/06/19,8,1000033226,Guy Armstrong,19-05-1959,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,400
5668,480,44,04/05/19,9,1000033114,Tiffany House,31-08-1973,QLD,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,171
5669,275,177,10/04/19,7,1000032908,Karl Braun,12/9/1947,WA,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,1575
5670,95,12,26-09-2019,3,1000032641,Rick Wilson,21-06-1984,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,687
5671,585,52,17-10-2019,2,1000033219,Jennifer Halladay,22-12-1971,QLD,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,98
5672,11,116,02/03/19,7,1000032557,Anthony Jacobs,26-12-1984,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,210
5673,510,140,26-07-2019,4,1000033144,Ralph Kennedy,2/2/1966,QLD,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,40
5674,135,168,01/01/19,1,1000032683,Roland Fjeld,25-12-1951,WA,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,50
5675,381,130,22-10-2019,9,1000033015,Saphhira Shifley,7/5/1951,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,900
5676,168,1,19-09-2019,3,1000032768,Grace Kelly,4/8/1956,SA,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,147
5677,491,87,10/04/19,9,1000033125,Sean Wendt,20-06-1940,NSW,FRUITS,CITRUS_FRUITS,papaya,42,378
5678,216,66,28-07-2019,1,1000032849,Kelly Collister,6/7/1970,WA,VEGETABLES,SEASONAL VEGETABLES,cabbage(patta gobi),18,18
5679,462,110,20-12-2019,6,1000033096,Anthony Rawles,16-08-1968,QLD,FRUITS,SEASONAL FRUITS,tender coconut(1 Nos),32,192
5680,492,150,24-06-2019,1,1000033126,Maribeth Yedwab,17-11-1946,NSW,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,100
5681,510,19,05/06/19,5,1000033144,Ralph Kennedy,2/2/1966,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,195
5682,515,33,02/03/19,6,1000033149,Dave Hallsten,24-11-1975,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,594
5683,135,90,04/03/19,9,1000032683,Roland Fjeld,25-12-1951,WA,FRUITS,CITRUS_FRUITS,sweet Tamarind(250gm),89,801
5684,439,132,11/04/19,10,1000033073,Emily Grady,27-06-1983,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,150
5685,294,83,01/02/19,2,1000032927,Craig Molinari,19-02-1937,WA,FRUITS,BERRY,gooseberry(amla),69,138
5686,226,24,18-08-2019,3,1000032859,Georgia Rosenberg,21-04-1971,SA,VEGETABLES,EXOTIC VEGETABLES,BABYCORN,19,57
5687,304,48,19-05-2019,4,1000032937,Melanie Seite,20-05-1964,WA,VEGETABLES,ONION POTATO AND TOMATO,SAMBHAR ONION - PYAAZ,229,916
5688,149,130,25-04-2019,2,1000032727,Rob Lucas,3/11/1959,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,200
5689,289,169,20-07-2019,7,1000032922,Stewart Visinsky,31-10-1946,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE KACCHA MANGO BITE CANDY 277 GM,50,350
5690,23,125,11/06/19,2,1000032569,Laurel Beltran,29-01-1951,NSW,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,40
5691,490,168,12/07/19,9,1000033124,Shahid Shariari,18-09-1964,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,450
5692,566,113,11/04/19,6,1000033200,Ken Dana,18-10-1960,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,120
5693,109,81,27-04-2019,3,1000032655,Chad McGuire,1/2/1930,SA,FRUITS,BANANA,robust,26,78
5694,200,178,18-02-2019,10,1000032833,Theone Pippenger,9/1/1970,WA,CHOCOLATES AND SWEETS,CANDIES,Simpkins Tropical Fruit Travel Sweets Candy 175 gm,275,2750
5695,129,52,08/06/19,10,1000032675,Lisa Hazard,10/12/1958,WA,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,490
5696,431,60,07/12/19,7,1000033065,Paul Prost,15-04-1950,QLD,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,343
5697,508,70,27-10-2019,5,1000033142,Tracy Hopkins,8/12/1967,QLD,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,545
5698,462,177,17-04-2019,4,1000033096,Anthony Rawles,16-08-1968,QLD,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,900
5699,187,16,20-07-2019,5,1000032804,Karen Seio,11/2/1959,WA,VEGETABLES,CUCUMBER AND GOURDS,BOTTLE GOURD (LAUKI),18,90
5700,458,4,27-04-2019,3,1000033092,Heather Kirkland,3/5/1985,QLD,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,204
5701,202,109,24-01-2019,5,1000032835,Carlos Daly,1/2/1938,WA,FRUITS,SEASONAL FRUITS,sun melon,48,240
5702,149,144,22-01-2019,1,1000032727,Rob Lucas,3/11/1959,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,50
5703,7,175,13-07-2019,6,1000032553,Mick Brown,7/11/1986,VIC,CHOCOLATES AND SWEETS,CANDIES,RINDA PUDDING CUP JELLY 80 GM (PACK OF 6),139,834
5704,421,166,22-05-2019,1,1000033055,Paul Lucas,24-09-1949,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S LITCHI MELTIES 300 GM,69,69
5705,573,145,10/02/19,7,1000033207,Christine Sundaresam,21-08-1952,QLD,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,525
5706,196,10,20-01-2019,4,1000032827,Joseph Airdo,21-02-1983,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,140
5707,119,116,24-09-2019,8,1000032665,Don Jones,27-02-1953,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,240
5708,361,56,24-11-2019,4,1000032994,Jack Lebron,9/10/1977,NSW,VEGETABLES,SPROUTS AND PEAS,sprouted mixed beans ankruti daane (200gm),32,128
5709,3,83,11/10/19,7,1000032549,Craig Reiter,1/4/1959,NSW,FRUITS,BERRY,gooseberry(amla),69,483
5710,479,22,16-11-2019,9,1000033113,Alex Russell,29-12-1962,QLD,VEGETABLES,CUT VEGETABLES,SWEET CORN SHELLED,20,180
5711,468,109,15-08-2019,9,1000033102,Marina Lichtenstein,9/3/1952,QLD,FRUITS,SEASONAL FRUITS,sun melon,48,432
5712,274,149,22-12-2019,4,1000032907,Becky Martin,19-10-1967,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,400
5713,307,129,28-04-2019,9,1000032940,Charles McCrossin,14-07-1944,WA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO STRAWBERRY BABY PULPY FRUIT CHEWS CANDY 150 GM,19,171
5714,132,44,18-02-2019,6,1000032679,Greg Matthias,13-03-1963,WA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,114
5715,559,69,09/06/19,5,1000033193,Kelly Andreada,12/12/1959,WA,VEGETABLES,SEASONAL VEGETABLES,coconut,30,150
5716,125,148,23-11-2019,8,1000032671,Sean Braxton,12/4/1979,SA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,800
5717,208,65,19-07-2019,1,1000032841,Justin Hirsh,22-06-1958,WA,VEGETABLES,ROOTY VEGETABLES,yan(Rataaloo),49,49
5718,412,5,21-12-2019,8,1000033046,Xylona Preis,13-01-1949,VIC,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,304
5719,522,35,10/12/19,2,1000033156,Alejandro Grove,9/7/1975,QLD,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,20
5720,420,68,27-05-2019,1,1000033054,Jocasta Rupert,5/4/1952,QLD,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,29
5721,362,164,07/05/19,9,1000032995,Adam Shillingsburg,14-08-1983,QLD,CHOCOLATES AND SWEETS,CANDIES,FOX'S CRYSTAL CLEAR FRUITS FLAVOURED CANDY 90 GM,47,423
5722,553,94,25-09-2019,10,1000033187,Joni Blumstein,2/12/1961,WA,FRUITS,IMPORTED_FRUITS,Avacado,399,3990
5723,384,132,28-02-2019,8,1000033018,Duane Huffman,7/11/1942,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,120
5724,439,41,15-02-2019,5,1000033073,Emily Grady,27-06-1983,QLD,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,50
5725,584,15,22-04-2019,2,1000033218,Stephanie Phelps,14-01-1960,QLD,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,88
5726,197,97,27-07-2019,7,1000032830,Jim Radford,24-10-1990,WA,FRUITS,IMPORTED_FRUITS,imported green pears,229,1603
5727,113,141,03/09/19,10,1000032659,Penelope Sewall,30-03-1973,SA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,100
5728,12,130,14-07-2019,1,1000032558,Magdelene Morse,17-02-1956,VIC,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,100
5729,104,61,26-11-2019,10,1000032650,Sarah Brown,7/4/1954,SA,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,680
5730,200,68,16-12-2019,10,1000032833,Theone Pippenger,9/1/1970,WA,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,290
5731,109,139,26-01-2019,4,1000032655,Chad McGuire,1/2/1930,SA,CHOCOLATES AND SWEETS,CANDIES,NATURO MANGO FRUIT BITES 180 GM,100,400
